,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection
1886909,2018-12-16T18:02:45.900,5.3,21.19,0.44,1.05,0.05,109.67,151.39,None,46120.0,Anthony Miller,17.0,WR,home,13,2018121603,35,left
1886910,2018-12-16T18:02:46.000,5.33,21.14,0.66,1.43,0.06,111.21,149.11,None,46120.0,Anthony Miller,17.0,WR,home,14,2018121603,35,left
1886911,2018-12-16T18:02:46.100,5.37,21.07,0.87,1.51,0.08,107.96,149.81,None,46120.0,Anthony Miller,17.0,WR,home,15,2018121603,35,left
1886912,2018-12-16T18:02:46.200,5.42,20.97,1.17,1.74,0.11,107.96,151.33,None,46120.0,Anthony Miller,17.0,WR,home,16,2018121603,35,left
1886913,2018-12-16T18:02:46.300,5.49,20.85,1.44,1.85,0.14,109.2,150.97,None,46120.0,Anthony Miller,17.0,WR,home,17,2018121603,35,left
1886914,2018-12-16T18:02:46.400,5.56,20.71,1.64,1.64,0.16,108.35,152.66,None,46120.0,Anthony Miller,17.0,WR,home,18,2018121603,35,left
1886915,2018-12-16T18:02:46.500,5.64,20.56,1.77,1.24,0.17,108.35,153.47,None,46120.0,Anthony Miller,17.0,WR,home,19,2018121603,35,left
1886916,2018-12-16T18:02:46.600,5.71,20.4,1.79,0.75,0.18,106.14,156.87,None,46120.0,Anthony Miller,17.0,WR,home,20,2018121603,35,left
1886917,2018-12-16T18:02:46.700,5.77,20.23,1.77,0.58,0.18,101.63,159.01,None,46120.0,Anthony Miller,17.0,WR,home,21,2018121603,35,left
1886918,2018-12-16T18:02:46.800,5.82,20.08,1.62,1.06,0.17,102.72,163.58,None,46120.0,Anthony Miller,17.0,WR,home,22,2018121603,35,left
1886919,2018-12-16T18:02:46.900,5.86,19.93,1.51,1.4,0.15,102.01,170.01,None,46120.0,Anthony Miller,17.0,WR,home,23,2018121603,35,left
1886920,2018-12-16T18:02:47.000,5.86,19.78,1.4,1.74,0.14,95.28,179.92,None,46120.0,Anthony Miller,17.0,WR,home,24,2018121603,35,left
1886921,2018-12-16T18:02:47.100,5.85,19.64,1.39,1.8,0.14,92.76,189.51,None,46120.0,Anthony Miller,17.0,WR,home,25,2018121603,35,left
1886922,2018-12-16T18:02:47.200,5.8,19.51,1.42,2.04,0.14,97.03,202.5,None,46120.0,Anthony Miller,17.0,WR,home,26,2018121603,35,left
1886923,2018-12-16T18:02:47.300,5.73,19.38,1.47,2.02,0.15,94.64,211.06,None,46120.0,Anthony Miller,17.0,WR,home,27,2018121603,35,left
1886924,2018-12-16T18:02:47.400,5.64,19.24,1.67,1.85,0.16,94.64,217.17,None,46120.0,Anthony Miller,17.0,WR,home,28,2018121603,35,left
1886925,2018-12-16T18:02:47.500,5.53,19.1,1.88,1.65,0.18,102.44,220.16,None,46120.0,Anthony Miller,17.0,WR,home,29,2018121603,35,left
1886926,2018-12-16T18:02:47.600,5.4,18.94,2.09,1.5,0.2,104.74,221.49,None,46120.0,Anthony Miller,17.0,WR,home,30,2018121603,35,left
1886927,2018-12-16T18:02:47.700,5.26,18.77,2.23,1.15,0.22,103.77,220.9,None,46120.0,Anthony Miller,17.0,WR,home,31,2018121603,35,left
1886928,2018-12-16T18:02:47.800,5.11,18.58,2.38,0.95,0.24,103.77,218.74,None,46120.0,Anthony Miller,17.0,WR,home,32,2018121603,35,left
1886929,2018-12-16T18:02:47.900,4.97,18.4,2.39,0.7,0.23,101.18,216.81,None,46120.0,Anthony Miller,17.0,WR,home,33,2018121603,35,left
1886930,2018-12-16T18:02:48.000,4.83,18.2,2.46,0.71,0.24,100.08,214.93,None,46120.0,Anthony Miller,17.0,WR,home,34,2018121603,35,left
1886931,2018-12-16T18:02:48.100,4.7,18.0,2.43,0.7,0.24,100.08,212.75,None,46120.0,Anthony Miller,17.0,WR,home,35,2018121603,35,left
1886932,2018-12-16T18:02:48.200,4.57,17.8,2.37,0.67,0.24,98.26,212.18,None,46120.0,Anthony Miller,17.0,WR,home,36,2018121603,35,left
1886933,2018-12-16T18:02:48.300,4.45,17.6,2.3,0.8,0.23,98.26,211.16,None,46120.0,Anthony Miller,17.0,WR,home,37,2018121603,35,left
1886934,2018-12-16T18:02:48.400,4.33,17.41,2.19,0.97,0.22,101.91,209.98,None,46120.0,Anthony Miller,17.0,WR,home,38,2018121603,35,left
1886935,2018-12-16T18:02:48.500,4.22,17.22,2.11,1.0,0.22,104.71,209.59,None,46120.0,Anthony Miller,17.0,WR,home,39,2018121603,35,left
1886936,2018-12-16T18:02:48.600,4.11,17.03,2.1,0.77,0.22,103.45,209.83,None,46120.0,Anthony Miller,17.0,WR,home,40,2018121603,35,left
1886937,2018-12-16T18:02:48.700,4.01,16.85,2.05,0.69,0.21,104.19,209.54,None,46120.0,Anthony Miller,17.0,WR,home,41,2018121603,35,left
1886938,2018-12-16T18:02:48.800,3.92,16.67,1.97,0.73,0.2,111.77,207.84,None,46120.0,Anthony Miller,17.0,WR,home,42,2018121603,35,left
1886939,2018-12-16T18:02:48.900,3.83,16.49,1.97,0.72,0.2,122.34,204.31,None,46120.0,Anthony Miller,17.0,WR,home,43,2018121603,35,left
1886940,2018-12-16T18:02:49.000,3.76,16.31,1.94,0.91,0.2,123.76,200.5,None,46120.0,Anthony Miller,17.0,WR,home,44,2018121603,35,left
1886941,2018-12-16T18:02:49.100,3.71,16.13,1.85,1.58,0.19,123.76,192.4,None,46120.0,Anthony Miller,17.0,WR,home,45,2018121603,35,left
1886942,2018-12-16T18:02:49.200,3.69,15.94,1.81,2.1,0.18,120.24,181.93,None,46120.0,Anthony Miller,17.0,WR,home,46,2018121603,35,left
1886943,2018-12-16T18:02:49.300,3.72,15.75,1.95,2.93,0.19,106.93,166.68,None,46120.0,Anthony Miller,17.0,WR,home,47,2018121603,35,left
1886944,2018-12-16T18:02:49.400,3.79,15.56,2.11,3.46,0.2,111.29,154.03,None,46120.0,Anthony Miller,17.0,WR,home,48,2018121603,35,left
1886945,2018-12-16T18:02:49.500,3.91,15.37,2.32,3.54,0.22,121.16,144.56,kick_received,46120.0,Anthony Miller,17.0,WR,home,49,2018121603,35,left
1886946,2018-12-16T18:02:49.600,4.09,15.18,2.73,3.99,0.26,122.01,134.02,None,46120.0,Anthony Miller,17.0,WR,home,50,2018121603,35,left
1886947,2018-12-16T18:02:49.700,4.34,15.0,3.24,4.66,0.31,118.54,124.64,None,46120.0,Anthony Miller,17.0,WR,home,51,2018121603,35,left
1886948,2018-12-16T18:02:49.800,4.64,14.81,3.76,4.87,0.36,110.39,118.8,None,46120.0,Anthony Miller,17.0,WR,home,52,2018121603,35,left
1886949,2018-12-16T18:02:49.900,5.0,14.63,4.14,4.29,0.39,110.39,115.16,None,46120.0,Anthony Miller,17.0,WR,home,53,2018121603,35,left
1886950,2018-12-16T18:02:50.000,5.42,14.48,4.62,4.19,0.45,107.67,109.74,None,46120.0,Anthony Miller,17.0,WR,home,54,2018121603,35,left
1886951,2018-12-16T18:02:50.100,5.9,14.35,5.14,4.28,0.5,105.9,104.92,None,46120.0,Anthony Miller,17.0,WR,home,55,2018121603,35,left
1886952,2018-12-16T18:02:50.200,6.43,14.23,5.57,4.02,0.54,101.09,101.71,None,46120.0,Anthony Miller,17.0,WR,home,56,2018121603,35,left
1886953,2018-12-16T18:02:50.300,6.99,14.13,5.92,3.43,0.58,100.42,99.43,None,46120.0,Anthony Miller,17.0,WR,home,57,2018121603,35,left
1886954,2018-12-16T18:02:50.400,7.6,14.05,6.32,3.27,0.61,100.42,96.55,None,46120.0,Anthony Miller,17.0,WR,home,58,2018121603,35,left
1886955,2018-12-16T18:02:50.500,8.24,13.99,6.61,3.16,0.64,99.07,94.7,None,46120.0,Anthony Miller,17.0,WR,home,59,2018121603,35,left
1886956,2018-12-16T18:02:50.600,8.91,13.94,6.88,2.67,0.67,99.07,93.23,None,46120.0,Anthony Miller,17.0,WR,home,60,2018121603,35,left
1886957,2018-12-16T18:02:50.700,9.61,13.91,7.1,1.98,0.7,101.26,91.9,None,46120.0,Anthony Miller,17.0,WR,home,61,2018121603,35,left
1886958,2018-12-16T18:02:50.800,10.34,13.9,7.43,1.72,0.72,101.26,91.18,None,46120.0,Anthony Miller,17.0,WR,home,62,2018121603,35,left
1886959,2018-12-16T18:02:50.900,11.09,13.89,7.59,1.12,0.75,99.52,90.88,None,46120.0,Anthony Miller,17.0,WR,home,63,2018121603,35,left
1886960,2018-12-16T18:02:51.000,11.85,13.87,7.71,0.6,0.76,99.52,91.42,None,46120.0,Anthony Miller,17.0,WR,home,64,2018121603,35,left
1886961,2018-12-16T18:02:51.100,12.63,13.85,7.78,0.65,0.78,102.0,92.48,None,46120.0,Anthony Miller,17.0,WR,home,65,2018121603,35,left
1886962,2018-12-16T18:02:51.200,13.42,13.8,8.01,1.26,0.79,104.67,94.0,None,46120.0,Anthony Miller,17.0,WR,home,66,2018121603,35,left
1886963,2018-12-16T18:02:51.300,14.22,13.74,8.1,1.5,0.81,104.67,95.21,None,46120.0,Anthony Miller,17.0,WR,home,67,2018121603,35,left
1886964,2018-12-16T18:02:51.400,15.04,13.65,8.23,1.65,0.82,108.02,96.69,None,46120.0,Anthony Miller,17.0,WR,home,68,2018121603,35,left
1886965,2018-12-16T18:02:51.500,15.86,13.54,8.37,1.75,0.83,108.02,98.25,None,46120.0,Anthony Miller,17.0,WR,home,69,2018121603,35,left
1886966,2018-12-16T18:02:51.600,16.69,13.41,8.44,1.76,0.84,103.37,99.75,None,46120.0,Anthony Miller,17.0,WR,home,70,2018121603,35,left
1886967,2018-12-16T18:02:51.700,17.53,13.25,8.5,1.89,0.85,100.25,101.46,None,46120.0,Anthony Miller,17.0,WR,home,71,2018121603,35,left
1886968,2018-12-16T18:02:51.800,18.36,13.08,8.47,1.53,0.85,101.52,102.0,None,46120.0,Anthony Miller,17.0,WR,home,72,2018121603,35,left
1886969,2018-12-16T18:02:51.900,19.19,12.9,8.44,1.72,0.85,99.51,103.37,None,46120.0,Anthony Miller,17.0,WR,home,73,2018121603,35,left
1886970,2018-12-16T18:02:52.000,20.01,12.68,8.42,2.01,0.85,102.21,105.23,None,46120.0,Anthony Miller,17.0,WR,home,74,2018121603,35,left
1886971,2018-12-16T18:02:52.100,20.81,12.45,8.29,2.17,0.84,101.06,106.4,None,46120.0,Anthony Miller,17.0,WR,home,75,2018121603,35,left
1886972,2018-12-16T18:02:52.200,21.6,12.2,8.17,2.57,0.82,99.4,108.48,None,46120.0,Anthony Miller,17.0,WR,home,76,2018121603,35,left
1886973,2018-12-16T18:02:52.300,22.36,11.93,7.98,3.03,0.81,99.4,110.73,None,46120.0,Anthony Miller,17.0,WR,home,77,2018121603,35,left
1886974,2018-12-16T18:02:52.400,23.09,11.64,7.82,3.01,0.79,100.73,112.25,None,46120.0,Anthony Miller,17.0,WR,home,78,2018121603,35,left
1886975,2018-12-16T18:02:52.500,23.81,11.34,7.72,2.84,0.78,102.74,114.09,None,46120.0,Anthony Miller,17.0,WR,home,79,2018121603,35,left
1886976,2018-12-16T18:02:52.600,24.52,11.01,7.71,2.65,0.78,98.14,116.2,None,46120.0,Anthony Miller,17.0,WR,home,80,2018121603,35,left
1886977,2018-12-16T18:02:52.700,25.21,10.65,7.72,2.21,0.78,98.14,117.63,None,46120.0,Anthony Miller,17.0,WR,home,81,2018121603,35,left
1886978,2018-12-16T18:02:52.800,25.89,10.29,7.63,1.88,0.77,102.55,118.48,None,46120.0,Anthony Miller,17.0,WR,home,82,2018121603,35,left
1886979,2018-12-16T18:02:52.900,26.55,9.93,7.44,1.99,0.75,101.74,119.31,None,46120.0,Anthony Miller,17.0,WR,home,83,2018121603,35,left
1886980,2018-12-16T18:02:53.000,27.16,9.58,7.09,2.54,0.71,98.09,120.42,None,46120.0,Anthony Miller,17.0,WR,home,84,2018121603,35,left
1886981,2018-12-16T18:02:53.100,27.71,9.26,6.44,3.68,0.63,93.93,120.4,None,46120.0,Anthony Miller,17.0,WR,home,85,2018121603,35,left
1886982,2018-12-16T18:02:53.200,28.23,8.97,5.85,4.41,0.6,87.54,120.1,None,46120.0,Anthony Miller,17.0,WR,home,86,2018121603,35,left
1886983,2018-12-16T18:02:53.300,28.68,8.73,5.04,5.58,0.51,89.49,118.34,first_contact,46120.0,Anthony Miller,17.0,WR,home,87,2018121603,35,left
1886984,2018-12-16T18:02:53.400,29.1,8.52,4.39,6.02,0.47,97.83,116.22,None,46120.0,Anthony Miller,17.0,WR,home,88,2018121603,35,left
1886985,2018-12-16T18:02:53.500,29.46,8.37,3.66,6.55,0.39,63.64,110.62,None,46120.0,Anthony Miller,17.0,WR,home,89,2018121603,35,left
1886986,2018-12-16T18:02:53.600,29.78,8.27,3.1,6.45,0.34,27.08,103.59,None,46120.0,Anthony Miller,17.0,WR,home,90,2018121603,35,left
1886987,2018-12-16T18:02:53.700,30.07,8.23,2.74,5.67,0.29,14.63,94.97,None,46120.0,Anthony Miller,17.0,WR,home,91,2018121603,35,left
1886988,2018-12-16T18:02:53.800,30.34,8.22,2.56,4.55,0.27,358.26,87.02,None,46120.0,Anthony Miller,17.0,WR,home,92,2018121603,35,left
1886989,2018-12-16T18:02:53.900,30.6,8.24,2.48,3.15,0.26,5.05,83.51,None,46120.0,Anthony Miller,17.0,WR,home,93,2018121603,35,left
1886990,2018-12-16T18:02:54.000,30.86,8.24,2.45,1.69,0.26,37.82,84.31,None,46120.0,Anthony Miller,17.0,WR,home,94,2018121603,35,left
1886991,2018-12-16T18:02:54.100,31.11,8.24,2.44,0.89,0.25,30.45,86.14,None,46120.0,Anthony Miller,17.0,WR,home,95,2018121603,35,left
1886992,2018-12-16T18:02:54.200,31.34,8.24,2.31,0.8,0.23,355.43,87.92,None,46120.0,Anthony Miller,17.0,WR,home,96,2018121603,35,left
1886993,2018-12-16T18:02:54.300,31.56,8.24,2.21,1.21,0.22,342.93,90.02,None,46120.0,Anthony Miller,17.0,WR,home,97,2018121603,35,left
1886994,2018-12-16T18:02:54.400,31.78,8.24,2.13,1.33,0.22,339.9,93.22,None,46120.0,Anthony Miller,17.0,WR,home,98,2018121603,35,left
1886995,2018-12-16T18:02:54.500,31.98,8.22,2.01,1.73,0.2,343.15,97.41,None,46120.0,Anthony Miller,17.0,WR,home,99,2018121603,35,left
1886996,2018-12-16T18:02:54.600,32.14,8.19,1.63,2.35,0.17,0.8,103.25,None,46120.0,Anthony Miller,17.0,WR,home,100,2018121603,35,left
1886997,2018-12-16T18:02:54.700,32.29,8.14,1.47,2.21,0.16,3.27,108.73,None,46120.0,Anthony Miller,17.0,WR,home,101,2018121603,35,left
1886998,2018-12-16T18:02:54.800,32.35,8.1,0.91,2.75,0.07,20.82,120.61,None,46120.0,Anthony Miller,17.0,WR,home,102,2018121603,35,left
1886999,2018-12-16T18:02:54.900,32.41,8.07,0.65,2.58,0.07,28.61,131.28,None,46120.0,Anthony Miller,17.0,WR,home,103,2018121603,35,left
1887000,2018-12-16T18:02:55.000,32.46,8.04,0.44,2.28,0.05,39.13,131.49,None,46120.0,Anthony Miller,17.0,WR,home,104,2018121603,35,left
1887001,2018-12-16T18:02:55.100,32.49,8.01,0.35,1.67,0.04,54.72,111.56,None,46120.0,Anthony Miller,17.0,WR,home,105,2018121603,35,left
1887002,2018-12-16T18:02:55.200,32.52,8.01,0.23,1.41,0.03,58.5,92.91,tackle,46120.0,Anthony Miller,17.0,WR,home,106,2018121603,35,left
1887003,2018-12-16T18:02:55.300,32.55,8.01,0.27,0.94,0.03,43.44,79.79,None,46120.0,Anthony Miller,17.0,WR,home,107,2018121603,35,left
1887004,2018-12-16T18:02:55.400,32.59,8.0,0.43,0.63,0.04,56.57,89.26,None,46120.0,Anthony Miller,17.0,WR,home,108,2018121603,35,left
1887005,2018-12-16T18:02:55.500,32.64,8.01,0.48,0.6,0.04,57.72,84.57,None,46120.0,Anthony Miller,17.0,WR,home,109,2018121603,35,left
1887006,2018-12-16T18:02:55.600,32.69,8.01,0.54,0.49,0.06,61.57,86.62,None,46120.0,Anthony Miller,17.0,WR,home,110,2018121603,35,left
1887007,2018-12-16T18:02:55.700,32.7,7.99,0.32,0.37,0.02,79.55,110.78,None,46120.0,Anthony Miller,17.0,WR,home,111,2018121603,35,left
1887008,2018-12-16T18:02:55.800,32.73,7.97,0.3,0.6,0.03,83.89,122.57,None,46120.0,Anthony Miller,17.0,WR,home,112,2018121603,35,left
1887009,2018-12-16T18:02:55.900,32.75,7.96,0.26,0.8,0.03,129.81,140.09,None,46120.0,Anthony Miller,17.0,WR,home,113,2018121603,35,left
1887010,2018-12-16T18:02:56.000,32.76,7.93,0.26,0.75,0.03,137.48,157.63,None,46120.0,Anthony Miller,17.0,WR,home,114,2018121603,35,left
1887011,2018-12-16T18:02:56.100,32.78,7.92,0.22,0.49,0.02,155.63,152.39,None,46120.0,Anthony Miller,17.0,WR,home,115,2018121603,35,left
1887012,2018-12-16T18:02:44.700,75.98,36.11,0.02,0.07,0.0,84.4,31.77,None,46157.0,Oren Burks,42.0,LB,away,1,2018121603,35,left
1887013,2018-12-16T18:02:44.800,75.99,36.11,0.06,0.15,0.01,84.4,12.13,None,46157.0,Oren Burks,42.0,LB,away,2,2018121603,35,left
1887014,2018-12-16T18:02:44.900,75.98,36.11,0.07,0.29,0.01,86.79,222.62,None,46157.0,Oren Burks,42.0,LB,away,3,2018121603,35,left
1887015,2018-12-16T18:02:45.000,75.97,36.1,0.12,0.36,0.01,88.67,242.85,None,46157.0,Oren Burks,42.0,LB,away,4,2018121603,35,left
1887016,2018-12-16T18:02:45.100,75.95,36.1,0.21,0.55,0.02,90.4,250.56,None,46157.0,Oren Burks,42.0,LB,away,5,2018121603,35,left
1887017,2018-12-16T18:02:45.200,75.92,36.09,0.36,0.82,0.03,93.54,249.08,None,46157.0,Oren Burks,42.0,LB,away,6,2018121603,35,left
1887018,2018-12-16T18:02:45.300,75.88,36.07,0.53,1.06,0.05,95.58,247.95,None,46157.0,Oren Burks,42.0,LB,away,7,2018121603,35,left
1887019,2018-12-16T18:02:45.400,75.8,36.05,0.94,2.13,0.08,97.8,257.05,None,46157.0,Oren Burks,42.0,LB,away,8,2018121603,35,left
1887020,2018-12-16T18:02:45.500,75.69,36.03,1.29,2.66,0.11,96.81,262.86,None,46157.0,Oren Burks,42.0,LB,away,9,2018121603,35,left
1887021,2018-12-16T18:02:45.600,75.54,36.02,1.77,3.27,0.15,99.0,264.01,None,46157.0,Oren Burks,42.0,LB,away,10,2018121603,35,left
1887022,2018-12-16T18:02:45.700,75.33,36.0,2.25,3.62,0.2,91.87,265.25,kickoff,46157.0,Oren Burks,42.0,LB,away,11,2018121603,35,left
1887023,2018-12-16T18:02:45.800,75.07,35.98,2.96,4.58,0.27,109.43,266.75,None,46157.0,Oren Burks,42.0,LB,away,12,2018121603,35,left
1887024,2018-12-16T18:02:45.900,74.74,35.96,3.49,4.62,0.32,109.43,266.84,None,46157.0,Oren Burks,42.0,LB,away,13,2018121603,35,left
1887025,2018-12-16T18:02:46.000,74.36,35.94,4.02,4.26,0.38,108.74,267.37,None,46157.0,Oren Burks,42.0,LB,away,14,2018121603,35,left
1887026,2018-12-16T18:02:46.100,73.93,35.91,4.58,4.08,0.44,104.65,265.96,None,46157.0,Oren Burks,42.0,LB,away,15,2018121603,35,left
1887027,2018-12-16T18:02:46.200,73.45,35.87,5.12,3.95,0.48,110.34,265.52,None,46157.0,Oren Burks,42.0,LB,away,16,2018121603,35,left
1887028,2018-12-16T18:02:46.300,72.92,35.83,5.55,4.2,0.53,109.13,264.46,None,46157.0,Oren Burks,42.0,LB,away,17,2018121603,35,left
1887029,2018-12-16T18:02:46.400,72.35,35.76,6.04,3.59,0.58,101.21,262.92,None,46157.0,Oren Burks,42.0,LB,away,18,2018121603,35,left
1887030,2018-12-16T18:02:46.500,71.73,35.68,6.47,3.11,0.63,90.13,262.38,None,46157.0,Oren Burks,42.0,LB,away,19,2018121603,35,left
1887031,2018-12-16T18:02:46.600,71.07,35.59,6.82,2.56,0.66,92.03,261.88,None,46157.0,Oren Burks,42.0,LB,away,20,2018121603,35,left
1887032,2018-12-16T18:02:46.700,70.38,35.49,7.1,1.97,0.7,92.03,261.79,None,46157.0,Oren Burks,42.0,LB,away,21,2018121603,35,left
1887033,2018-12-16T18:02:46.800,69.66,35.39,7.31,1.31,0.72,90.44,261.45,None,46157.0,Oren Burks,42.0,LB,away,22,2018121603,35,left
1887034,2018-12-16T18:02:46.900,68.93,35.27,7.53,0.96,0.75,81.27,260.88,None,46157.0,Oren Burks,42.0,LB,away,23,2018121603,35,left
1887035,2018-12-16T18:02:47.000,68.17,35.14,7.7,0.7,0.77,77.54,260.34,None,46157.0,Oren Burks,42.0,LB,away,24,2018121603,35,left
1887036,2018-12-16T18:02:47.100,67.4,35.0,7.86,0.61,0.79,81.12,259.77,None,46157.0,Oren Burks,42.0,LB,away,25,2018121603,35,left
1887037,2018-12-16T18:02:47.200,66.62,34.86,7.96,0.55,0.79,81.72,259.17,None,46157.0,Oren Burks,42.0,LB,away,26,2018121603,35,left
1887038,2018-12-16T18:02:47.300,65.82,34.7,8.15,0.5,0.82,75.15,258.81,None,46157.0,Oren Burks,42.0,LB,away,27,2018121603,35,left
1887039,2018-12-16T18:02:47.400,65.01,34.54,8.23,0.46,0.82,72.87,258.44,None,46157.0,Oren Burks,42.0,LB,away,28,2018121603,35,left
1887040,2018-12-16T18:02:47.500,64.19,34.36,8.37,0.49,0.84,77.03,257.9,None,46157.0,Oren Burks,42.0,LB,away,29,2018121603,35,left
1887041,2018-12-16T18:02:47.600,63.36,34.18,8.46,0.42,0.85,78.09,257.68,None,46157.0,Oren Burks,42.0,LB,away,30,2018121603,35,left
1887042,2018-12-16T18:02:47.700,62.52,33.99,8.58,0.49,0.86,77.03,257.15,None,46157.0,Oren Burks,42.0,LB,away,31,2018121603,35,left
1887043,2018-12-16T18:02:47.800,61.68,33.8,8.65,0.52,0.87,77.03,256.88,None,46157.0,Oren Burks,42.0,LB,away,32,2018121603,35,left
1887044,2018-12-16T18:02:47.900,60.81,33.59,8.79,0.5,0.89,79.79,256.54,None,46157.0,Oren Burks,42.0,LB,away,33,2018121603,35,left
1887045,2018-12-16T18:02:48.000,59.95,33.38,8.85,0.67,0.89,79.79,255.95,None,46157.0,Oren Burks,42.0,LB,away,34,2018121603,35,left
1887046,2018-12-16T18:02:48.100,59.07,33.15,8.97,0.63,0.91,75.27,255.67,None,46157.0,Oren Burks,42.0,LB,away,35,2018121603,35,left
1887047,2018-12-16T18:02:48.200,58.19,32.92,9.03,0.76,0.91,77.62,255.12,None,46157.0,Oren Burks,42.0,LB,away,36,2018121603,35,left
1887048,2018-12-16T18:02:48.300,57.3,32.69,9.1,0.68,0.92,83.41,255.17,None,46157.0,Oren Burks,42.0,LB,away,37,2018121603,35,left
1887049,2018-12-16T18:02:48.400,56.42,32.45,9.1,0.87,0.92,80.74,254.96,None,46157.0,Oren Burks,42.0,LB,away,38,2018121603,35,left
1887050,2018-12-16T18:02:48.500,55.51,32.21,9.24,0.68,0.94,76.49,254.91,None,46157.0,Oren Burks,42.0,LB,away,39,2018121603,35,left
1887051,2018-12-16T18:02:48.600,54.61,31.98,9.24,0.87,0.93,76.49,255.05,None,46157.0,Oren Burks,42.0,LB,away,40,2018121603,35,left
1887052,2018-12-16T18:02:48.700,53.71,31.75,9.25,1.0,0.93,77.38,255.45,None,46157.0,Oren Burks,42.0,LB,away,41,2018121603,35,left
1887053,2018-12-16T18:02:48.800,52.8,31.51,9.26,1.09,0.94,78.48,255.38,None,46157.0,Oren Burks,42.0,LB,away,42,2018121603,35,left
1887054,2018-12-16T18:02:48.900,51.89,31.26,9.33,0.95,0.95,77.13,255.16,None,46157.0,Oren Burks,42.0,LB,away,43,2018121603,35,left
1887055,2018-12-16T18:02:49.000,50.98,31.02,9.27,1.05,0.94,79.53,254.97,None,46157.0,Oren Burks,42.0,LB,away,44,2018121603,35,left
1887056,2018-12-16T18:02:49.100,50.08,30.77,9.3,1.08,0.94,78.51,254.53,None,46157.0,Oren Burks,42.0,LB,away,45,2018121603,35,left
1887057,2018-12-16T18:02:49.200,49.16,30.51,9.36,1.02,0.95,82.44,254.23,None,46157.0,Oren Burks,42.0,LB,away,46,2018121603,35,left
1887058,2018-12-16T18:02:49.300,48.25,30.26,9.37,0.87,0.94,80.86,254.42,None,46157.0,Oren Burks,42.0,LB,away,47,2018121603,35,left
1887059,2018-12-16T18:02:49.400,47.35,30.01,9.35,1.08,0.94,79.72,254.47,None,46157.0,Oren Burks,42.0,LB,away,48,2018121603,35,left
1887060,2018-12-16T18:02:49.500,46.44,29.76,9.32,1.26,0.94,78.18,254.56,kick_received,46157.0,Oren Burks,42.0,LB,away,49,2018121603,35,left
1887061,2018-12-16T18:02:49.600,45.52,29.52,9.38,1.08,0.95,77.12,255.06,None,46157.0,Oren Burks,42.0,LB,away,50,2018121603,35,left
1887062,2018-12-16T18:02:49.700,44.61,29.29,9.35,1.16,0.94,77.12,255.54,None,46157.0,Oren Burks,42.0,LB,away,51,2018121603,35,left
1887063,2018-12-16T18:02:49.800,43.71,29.06,9.24,1.53,0.93,81.04,256.17,None,46157.0,Oren Burks,42.0,LB,away,52,2018121603,35,left
1887064,2018-12-16T18:02:49.900,42.81,28.85,9.17,1.69,0.93,81.84,256.74,None,46157.0,Oren Burks,42.0,LB,away,53,2018121603,35,left
1887065,2018-12-16T18:02:50.000,41.91,28.63,9.12,1.66,0.92,80.69,256.58,None,46157.0,Oren Burks,42.0,LB,away,54,2018121603,35,left
1887066,2018-12-16T18:02:50.100,41.02,28.41,9.06,1.58,0.92,77.46,256.01,None,46157.0,Oren Burks,42.0,LB,away,55,2018121603,35,left
1887067,2018-12-16T18:02:50.200,40.15,28.19,8.94,1.79,0.9,76.78,255.51,None,46157.0,Oren Burks,42.0,LB,away,56,2018121603,35,left
1887068,2018-12-16T18:02:50.300,39.28,27.95,8.86,1.97,0.9,76.78,254.28,None,46157.0,Oren Burks,42.0,LB,away,57,2018121603,35,left
1887069,2018-12-16T18:02:50.400,38.43,27.68,8.84,2.31,0.89,76.78,252.21,None,46157.0,Oren Burks,42.0,LB,away,58,2018121603,35,left
1887070,2018-12-16T18:02:50.500,37.59,27.4,8.78,2.56,0.88,74.12,250.5,None,46157.0,Oren Burks,42.0,LB,away,59,2018121603,35,left
1887071,2018-12-16T18:02:50.600,36.78,27.09,8.67,3.02,0.87,72.35,248.05,None,46157.0,Oren Burks,42.0,LB,away,60,2018121603,35,left
1887072,2018-12-16T18:02:50.700,35.99,26.74,8.55,3.26,0.86,71.46,245.59,None,46157.0,Oren Burks,42.0,LB,away,61,2018121603,35,left
1887073,2018-12-16T18:02:50.800,35.22,26.36,8.44,3.55,0.85,71.46,242.7,None,46157.0,Oren Burks,42.0,LB,away,62,2018121603,35,left
1887074,2018-12-16T18:02:50.900,34.5,25.96,8.2,3.96,0.83,70.46,239.74,None,46157.0,Oren Burks,42.0,LB,away,63,2018121603,35,left
1887075,2018-12-16T18:02:51.000,33.82,25.54,7.85,4.46,0.8,69.02,236.69,None,46157.0,Oren Burks,42.0,LB,away,64,2018121603,35,left
1887076,2018-12-16T18:02:51.100,33.21,25.11,7.31,5.16,0.75,67.97,233.49,None,46157.0,Oren Burks,42.0,LB,away,65,2018121603,35,left
1887077,2018-12-16T18:02:51.200,32.66,24.67,6.77,5.77,0.7,69.07,229.66,None,46157.0,Oren Burks,42.0,LB,away,66,2018121603,35,left
1887078,2018-12-16T18:02:51.300,32.2,24.23,6.12,6.55,0.64,60.27,224.99,None,46157.0,Oren Burks,42.0,LB,away,67,2018121603,35,left
